order_id,user_id,order_value,order_date,payment_method,delivery_status
OC001461,C000467,771.04,2026-01-19,COD,delivered
OC001462,C000468,197.46,2026-05-13,prepaid,delivered
OC001463,C000468,749.29,2026-05-15,COD,delivered
OC001464,C000468,376.57,2026-06-18,prepaid,delivered
OC001465,C000468,381.39,2026-07-20,COD,delivered
OC001466,C000469,554.11,2026-05-21,prepaid,delivered
OC001467,C000470,688.21,2026-08-10,COD,delivered
OC001468,C000470,99.0,2026-08-20,COD,delivered
OC001469,C000471,692.18,2026-05-23,COD,delivered
OC001470,C000471,924.94,2026-07-02,prepaid,delivered
OC001471,C000471,751.91,2026-07-14,COD,delivered
OC001472,C000472,1029.74,2026-03-24,prepaid,delivered
OC001473,C000472,519.12,2026-04-15,prepaid,delivered
OC001474,C000472,480.83,2026-04-22,COD,delivered
OC001475,C000473,694.2,2025-11-14,prepaid,delivered
OC001476,C000473,1173.95,2025-11-29,prepaid,delivered
OC001477,C000473,1033.5,2026-07-03,prepaid,delivered
OC001478,C000474,1184.85,2026-02-02,prepaid,delivered
OC001479,C000474,566.38,2026-05-23,prepaid,delivered
OC001480,C000475,702.44,2026-02-23,prepaid,delivered
OC001481,C000475,784.11,2026-02-26,prepaid,delivered
OC001482,C000476,661.93,2026-04-02,prepaid,delivered
OC001483,C000476,1186.53,2026-06-14,COD,delivered
OC001484,C000476,941.02,2026-08-18,prepaid,delivered
OC001485,C000476,448.25,2026-08-22,prepaid,delivered
OC001486,C000477,99.0,2026-05-27,prepaid,delivered
OC001487,C000477,1348.09,2026-05-31,prepaid,delivered
OC001488,C000477,586.83,2026-06-05,COD,delivered
OC001489,C000478,461.94,2026-07-05,COD,delivered
OC001490,C000478,99.0,2026-08-18,prepaid,delivered
OC001491,C000479,1011.77,2025-11-21,prepaid,delivered
OC001492,C000479,600.29,2025-11-24,COD,delivered
OC001493,C000480,650.92,2025-09-24,prepaid,delivered
OC001494,C000481,201.18,2026-05-28,prepaid,delivered
OC001495,C000481,1179.41,2026-06-17,COD,delivered
OC001496,C000481,99.0,2026-07-31,prepaid,delivered
OC001497,C000482,798.62,2026-07-30,COD,delivered
OC001498,C000482,955.4,2026-08-13,prepaid,delivered
OC001499,C000483,1144.95,2025-10-06,prepaid,delivered
OC001500,C000483,719.57,2025-10-08,prepaid,delivered
OC001501,C000483,1479.53,2025-10-13,COD,refused
OC001502,C000483,1384.85,2025-10-25,COD,delivered
OC001503,C000483,763.3,2025-11-15,COD,delivered
OC001504,C000484,437.49,2025-11-23,COD,delivered
OC001505,C000484,414.37,2025-12-18,COD,delivered
OC001506,C000484,820.52,2026-01-22,prepaid,delivered
OC001507,C000484,871.03,2026-03-26,COD,delivered
OC001508,C000485,837.33,2025-12-31,prepaid,delivered
OC001509,C000485,780.75,2026-02-01,prepaid,delivered
OC001510,C000485,984.21,2026-02-21,prepaid,delivered
OC001511,C000485,199.28,2026-03-08,COD,delivered
OC001512,C000486,814.69,2025-11-20,prepaid,delivered
OC001513,C000487,197.47,2025-12-22,prepaid,delivered
OC001514,C000487,360.58,2025-12-24,prepaid,delivered
OC001515,C000487,99.47,2026-01-02,prepaid,delivered
OC001516,C000488,99.0,2025-12-29,COD,delivered
OC001517,C000488,827.72,2026-01-14,COD,delivered
OC001518,C000488,1247.5,2026-02-10,COD,delivered
OC001519,C000489,759.39,2026-07-24,prepaid,delivered
OC001520,C000489,451.66,2026-08-15,COD,delivered
OC001521,C000490,757.03,2025-11-01,prepaid,delivered
OC001522,C000490,951.72,2025-11-08,prepaid,delivered
OC001523,C000490,460.94,2025-11-20,prepaid,delivered
OC001524,C000490,99.0,2025-11-22,prepaid,delivered
OC001525,C000491,872.03,2025-10-01,prepaid,delivered
OC001526,C000491,1358.24,2026-01-13,prepaid,delivered
OC001527,C000491,860.73,2026-01-31,prepaid,delivered
OC001528,C000492,1166.88,2026-03-05,COD,delivered
OC001529,C000492,1154.25,2026-05-09,prepaid,delivered
OC001530,C000493,1216.68,2025-12-19,COD,delivered
OC001531,C000493,231.38,2026-02-12,COD,delivered
OC001532,C000493,1166.36,2026-02-16,prepaid,delivered
OC001533,C000494,780.28,2026-04-02,prepaid,delivered
OC001534,C000494,1240.84,2026-04-14,COD,delivered
OC001535,C000494,99.0,2026-05-09,prepaid,delivered
OC001536,C000494,664.62,2026-05-21,prepaid,delivered
OC001537,C000494,1444.29,2026-06-29,prepaid,delivered
OC001538,C000495,202.9,2026-04-12,prepaid,delivered
OC001539,C000495,1257.92,2026-05-08,prepaid,delivered
OC001540,C000496,569.12,2026-05-04,prepaid,delivered
OC001541,C000496,1021.63,2026-06-11,prepaid,delivered
OC001542,C000497,1100.54,2026-08-23,COD,refused
OC001543,C000498,1048.36,2025-12-30,prepaid,delivered
OC001544,C000498,964.24,2026-01-06,COD,delivered
OC001545,C000498,509.44,2026-01-25,prepaid,delivered
OC001546,C000498,167.89,2026-02-20,prepaid,delivered
OC001547,C000499,119.17,2026-03-11,prepaid,delivered
OC001548,C000499,921.05,2026-03-24,prepaid,delivered
OC001549,C000499,575.03,2026-04-14,prepaid,delivered
OC001550,C000500,295.27,2026-06-24,prepaid,delivered
OC001551,C000500,675.32,2026-07-06,COD,delivered
OC001552,C000500,457.3,2026-08-04,COD,delivered
OC001553,C000501,99.0,2025-11-30,prepaid,delivered
OC001554,C000501,1277.89,2025-12-25,COD,delivered
OC001555,C000501,763.53,2026-01-27,COD,delivered
OC001556,C000502,762.0,2025-11-18,prepaid,delivered
OC001557,C000502,894.75,2025-12-26,prepaid,delivered
OC001558,C000503,737.14,2026-03-23,prepaid,delivered
OC001559,C000503,99.0,2026-03-27,prepaid,delivered
OC001560,C000504,1028.53,2025-12-12,COD,delivered
OC001561,C000504,294.39,2026-02-01,COD,delivered
OC001562,C000504,571.61,2026-02-07,COD,delivered
OC001563,C000506,99.0,2025-10-18,COD,delivered
OC001564,C000506,1280.82,2025-10-24,prepaid,delivered
OC001565,C000506,715.65,2025-11-04,prepaid,delivered
OC001566,C000507,1237.86,2025-11-26,prepaid,delivered
OC001567,C000507,423.49,2026-01-11,prepaid,delivered
OC001568,C000507,448.5,2026-01-24,prepaid,delivered
OC001569,C000508,671.32,2026-05-14,prepaid,delivered
OC001570,C000508,406.26,2026-05-25,prepaid,delivered
OC001571,C000508,99.0,2026-07-31,prepaid,delivered
OC001572,C000510,897.02,2026-04-29,prepaid,delivered
OC001573,C000510,305.66,2026-05-06,prepaid,delivered
OC001574,C000510,511.41,2026-06-03,prepaid,delivered
OC001575,C000510,691.56,2026-06-15,COD,delivered
OC001576,C000513,944.31,2026-03-05,prepaid,delivered
OC001577,C000515,1438.7,2026-02-11,prepaid,delivered
OC001578,C000516,654.05,2026-01-28,prepaid,delivered
OC001579,C000516,1030.61,2026-03-14,prepaid,delivered
OC001580,C000517,908.84,2025-11-23,prepaid,delivered
OC001581,C000517,473.24,2025-12-06,prepaid,delivered
OC001582,C000517,1106.4,2025-12-08,prepaid,delivered
OC001583,C000518,240.0,2025-10-04,prepaid,delivered
OC001584,C000518,821.82,2025-10-31,prepaid,delivered
OC001585,C000518,826.79,2025-12-02,prepaid,delivered
OC001586,C000518,595.14,2025-12-19,COD,refused
OC001587,C000518,663.6,2026-01-07,prepaid,delivered
OC001588,C000519,355.21,2026-04-06,prepaid,delivered
OC001589,C000519,1477.84,2026-04-17,COD,delivered
OC001590,C000520,496.24,2026-06-05,prepaid,delivered
OC001591,C000520,764.97,2026-08-05,COD,delivered
OC001592,C000520,1255.61,2026-08-26,prepaid,delivered
OC001593,C000521,1014.04,2025-12-22,prepaid,delivered
OC001594,C000521,1336.64,2026-01-01,prepaid,delivered
OC001595,C000522,994.57,2025-12-27,prepaid,delivered
OC001596,C000522,884.91,2026-01-27,COD,delivered
OC001597,C000523,558.49,2026-05-26,prepaid,delivered
OC001598,C000523,456.76,2026-06-12,COD,delivered
OC001599,C000524,390.21,2026-03-18,prepaid,delivered
OC001600,C000524,1318.87,2026-04-28,prepaid,delivered
OC001601,C000525,264.27,2026-05-24,COD,delivered
OC001602,C000525,266.78,2026-05-27,COD,delivered
OC001603,C000525,99.0,2026-06-07,prepaid,delivered
OC001604,C000525,716.42,2026-06-28,COD,refused
OC001605,C000525,237.12,2026-07-30,prepaid,delivered
OC001606,C000526,1040.1,2026-08-26,prepaid,delivered
OC001607,C000527,570.24,2026-02-20,prepaid,delivered
OC001608,C000527,852.48,2026-02-26,COD,delivered
OC001609,C000527,147.24,2026-05-27,prepaid,delivered
OC001610,C000527,946.45,2026-06-03,prepaid,delivered
OC001611,C000527,99.0,2026-06-26,COD,delivered
OC001612,C000528,427.49,2026-07-19,COD,delivered
OC001613,C000528,971.01,2026-08-03,prepaid,delivered
OC001614,C000528,99.0,2026-08-24,COD,delivered
OC001615,C000529,564.33,2025-11-14,prepaid,delivered
OC001616,C000529,99.0,2025-12-06,prepaid,delivered
OC001617,C000529,968.07,2026-03-03,prepaid,delivered
OC001618,C000530,422.23,2026-05-25,prepaid,delivered
OC001619,C000531,1043.45,2026-05-12,prepaid,delivered
OC001620,C000531,230.05,2026-05-29,prepaid,delivered
OC001621,C000531,99.0,2026-07-07,prepaid,delivered
OC001622,C000532,939.44,2025-11-09,prepaid,delivered
OC001623,C000532,1423.06,2025-12-26,prepaid,delivered
OC001624,C000533,255.25,2026-05-18,prepaid,delivered
OC001625,C000533,421.9,2026-05-26,COD,delivered
OC001626,C000533,881.39,2026-06-03,COD,delivered
OC001627,C000533,278.12,2026-06-14,prepaid,delivered
OC001628,C000534,687.45,2026-05-03,prepaid,delivered
OC001629,C000534,1262.44,2026-05-14,prepaid,delivered
OC001630,C000534,110.11,2026-06-05,prepaid,delivered
OC001631,C000534,842.67,2026-07-26,prepaid,delivered
OC001632,C000535,759.4,2026-08-03,COD,delivered
OC001633,C000536,923.08,2025-12-16,prepaid,delivered
OC001634,C000537,99.0,2026-08-22,COD,delivered
OC001635,C000539,828.02,2026-05-05,prepaid,delivered
OC001636,C000540,99.0,2026-08-11,prepaid,delivered
OC001637,C000541,99.0,2026-04-05,COD,refused
OC001638,C000541,409.66,2026-04-20,prepaid,delivered
OC001639,C000541,151.33,2026-05-07,prepaid,delivered
OC001640,C000542,703.07,2026-07-14,prepaid,delivered
OC001641,C000542,543.82,2026-08-14,prepaid,delivered
OC001642,C000542,388.16,2026-08-21,prepaid,delivered
OC001643,C000543,99.0,2026-07-21,COD,delivered
OC001644,C000543,294.68,2026-08-09,prepaid,delivered
OC001645,C000543,99.0,2026-08-27,prepaid,delivered
OC001646,C000544,99.0,2026-03-28,COD,delivered
OC001647,C000544,573.75,2026-04-02,COD,refused
OC001648,C000544,428.36,2026-04-13,prepaid,delivered
OC001649,C000544,669.47,2026-05-06,COD,delivered
OC001650,C000544,1139.26,2026-07-02,COD,refused
OC001651,C000545,860.87,2026-02-04,prepaid,delivered
OC001652,C000545,672.75,2026-02-13,prepaid,delivered
OC001653,C000545,774.56,2026-02-18,COD,delivered
OC001654,C000546,869.75,2025-11-17,prepaid,delivered
OC001655,C000546,443.92,2025-11-30,prepaid,delivered
OC001656,C000546,564.63,2025-12-06,prepaid,delivered
OC001657,C000550,1499.92,2026-03-30,prepaid,delivered
OC001658,C000550,548.08,2026-07-04,prepaid,delivered
OC001659,C000550,99.0,2026-08-08,prepaid,delivered
OC001660,C000550,393.18,2026-08-24,COD,refused
OC001661,C000552,1198.01,2026-06-22,prepaid,delivered
OC001662,C000552,503.85,2026-07-13,prepaid,delivered
OC001663,C000552,483.12,2026-08-04,prepaid,delivered
OC001664,C000552,1097.04,2026-08-10,COD,delivered
OC001665,C000553,966.25,2026-07-29,prepaid,delivered
OC001666,C000554,327.42,2026-07-05,prepaid,delivered
OC001667,C000554,564.67,2026-07-26,COD,delivered
OC001668,C000554,715.74,2026-08-15,prepaid,delivered
OC001669,C000555,966.99,2026-01-31,prepaid,delivered
OC001670,C000555,327.18,2026-02-02,prepaid,delivered
OC001671,C000555,372.25,2026-04-22,COD,delivered
OC001672,C000555,337.71,2026-05-27,prepaid,delivered
OC001673,C000555,99.0,2026-06-20,prepaid,delivered
OC001674,C000555,1023.29,2026-08-26,prepaid,delivered
OC001675,C000556,616.16,2025-10-22,prepaid,delivered
OC001676,C000556,769.92,2025-10-25,prepaid,delivered
OC001677,C000556,434.43,2025-11-21,prepaid,delivered
OC001678,C000556,871.01,2025-11-29,prepaid,delivered
OC001679,C000556,99.0,2025-12-17,prepaid,delivered
OC001680,C000556,595.91,2026-03-10,COD,delivered
OC001681,C000557,306.83,2025-10-20,prepaid,delivered
OC001682,C000557,625.52,2025-11-19,COD,delivered
OC001683,C000557,180.94,2025-12-13,COD,delivered
OC001684,C000558,257.74,2026-04-01,prepaid,delivered
OC001685,C000559,455.75,2026-03-12,COD,delivered
OC001686,C000560,725.29,2026-06-22,prepaid,delivered
OC001687,C000560,949.26,2026-06-25,prepaid,delivered
OC001688,C000561,598.77,2025-11-19,COD,delivered
OC001689,C000563,185.04,2026-04-20,COD,delivered
OC001690,C000563,1171.65,2026-04-28,prepaid,delivered
OC001691,C000563,796.24,2026-06-07,prepaid,delivered
OC001692,C000564,776.21,2026-06-16,prepaid,delivered
OC001693,C000565,639.38,2025-12-26,COD,delivered
OC001694,C000565,646.78,2026-02-27,COD,delivered
OC001695,C000566,723.17,2026-07-18,COD,delivered
OC001696,C000566,446.25,2026-07-22,prepaid,delivered
OC001697,C000566,396.58,2026-07-27,prepaid,delivered
OC001698,C000566,692.43,2026-08-17,COD,delivered
OC001699,C000567,556.42,2026-04-09,prepaid,delivered
OC001700,C000567,471.2,2026-05-03,COD,delivered
OC001701,C000567,470.66,2026-05-27,COD,delivered
OC001702,C000567,665.57,2026-06-12,COD,delivered
OC001703,C000568,285.42,2026-03-08,COD,delivered
OC001704,C000568,839.77,2026-04-01,COD,delivered
OC001705,C000568,1563.73,2026-04-14,prepaid,delivered
OC001706,C000568,179.07,2026-04-24,prepaid,delivered
OC001707,C000568,655.98,2026-05-04,COD,delivered
OC001708,C000568,1210.96,2026-05-09,prepaid,delivered
OC001709,C000569,736.15,2026-08-26,prepaid,delivered
OC001710,C000570,955.88,2025-11-11,prepaid,delivered
OC001711,C000570,918.23,2025-11-20,COD,delivered
OC001712,C000570,169.72,2026-01-19,prepaid,delivered
OC001713,C000571,1481.34,2025-12-31,prepaid,delivered
OC001714,C000571,294.45,2026-01-13,prepaid,delivered
OC001715,C000571,1591.15,2026-01-26,prepaid,delivered
OC001716,C000571,150.5,2026-01-30,prepaid,delivered
OC001717,C000572,1624.79,2025-11-10,COD,refused
OC001718,C000572,794.62,2026-01-11,prepaid,delivered
OC001719,C000572,247.15,2026-01-28,prepaid,delivered
OC001720,C000572,476.62,2026-02-04,COD,delivered
OC001721,C000572,384.31,2026-03-25,COD,delivered
OC001722,C000572,829.65,2026-04-04,prepaid,delivered
OC001723,C000573,755.9,2026-06-27,prepaid,delivered
OC001724,C000573,786.23,2026-07-08,COD,delivered
OC001725,C000574,99.0,2026-03-01,COD,delivered
OC001726,C000574,590.98,2026-03-06,COD,delivered
OC001727,C000574,99.0,2026-07-17,COD,delivered
OC001728,C000575,1221.61,2026-07-25,prepaid,delivered
OC001729,C000577,1117.02,2026-02-24,prepaid,delivered
OC001730,C000577,1239.19,2026-03-10,prepaid,delivered
OC001731,C000577,658.65,2026-03-24,prepaid,delivered
OC001732,C000577,977.68,2026-04-24,prepaid,delivered
OC001733,C000577,556.88,2026-05-04,COD,delivered
OC001734,C000578,365.4,2026-01-28,prepaid,delivered
OC001735,C000578,1337.14,2026-02-25,prepaid,delivered
OC001736,C000578,372.71,2026-03-27,prepaid,delivered
OC001737,C000578,739.2,2026-04-17,prepaid,delivered
OC001738,C000579,1085.59,2026-05-06,prepaid,delivered
OC001739,C000579,844.51,2026-05-14,COD,delivered
OC001740,C000579,1214.56,2026-05-19,COD,delivered
OC001741,C000580,418.25,2026-08-04,prepaid,delivered
OC001742,C000580,99.0,2026-08-08,prepaid,delivered
OC001743,C000581,1178.15,2026-06-23,prepaid,delivered
OC001744,C000581,654.22,2026-07-18,prepaid,delivered
OC001745,C000581,422.59,2026-07-21,COD,delivered
OC001746,C000581,660.3,2026-08-11,prepaid,delivered
OC001747,C000582,175.68,2025-12-02,COD,delivered
OC001748,C000583,353.99,2026-07-25,prepaid,delivered
OC001749,C000584,700.73,2025-11-04,COD,delivered
OC001750,C000584,715.25,2025-11-09,prepaid,delivered
OC001751,C000584,1618.29,2025-11-13,prepaid,delivered
OC001752,C000584,353.83,2025-11-20,prepaid,delivered
OC001753,C000585,578.81,2026-04-29,prepaid,delivered
OC001754,C000585,712.98,2026-06-24,prepaid,delivered
OC001755,C000586,522.98,2026-03-27,prepaid,delivered
OC001756,C000586,787.23,2026-04-07,COD,refused
OC001757,C000586,1016.41,2026-04-18,COD,delivered
OC001758,C000586,1390.23,2026-05-09,COD,refused
OC001759,C000587,383.43,2026-02-13,prepaid,delivered
OC001760,C000587,613.43,2026-02-19,COD,delivered
OC001761,C000588,820.31,2026-07-23,prepaid,delivered
OC001762,C000588,943.44,2026-07-29,prepaid,delivered
OC001763,C000589,746.54,2026-05-20,prepaid,delivered
OC001764,C000589,899.04,2026-05-24,COD,delivered
OC001765,C000589,694.9,2026-06-17,prepaid,delivered
OC001766,C000589,886.09,2026-08-09,COD,delivered
OC001767,C000590,461.9,2026-03-29,prepaid,delivered
OC001768,C000590,424.69,2026-04-08,COD,delivered
OC001769,C000590,1657.45,2026-05-01,COD,delivered
OC001770,C000590,177.57,2026-05-27,prepaid,delivered
OC001771,C000591,517.0,2026-03-17,COD,refused
OC001772,C000591,195.37,2026-04-03,prepaid,delivered
OC001773,C000591,459.15,2026-04-18,COD,delivered
OC001774,C000591,387.73,2026-06-03,COD,delivered
OC001775,C000592,99.0,2025-12-31,prepaid,delivered
OC001776,C000592,1789.58,2026-01-29,prepaid,delivered
OC001777,C000592,277.72,2026-02-07,COD,delivered
OC001778,C000593,577.43,2025-12-15,COD,delivered
OC001779,C000593,302.85,2025-12-20,prepaid,delivered
OC001780,C000595,221.8,2026-04-29,COD,refused
OC001781,C000595,391.39,2026-06-05,prepaid,delivered
OC001782,C000595,211.69,2026-06-12,prepaid,delivered
OC001783,C000595,226.25,2026-06-16,COD,delivered
OC001784,C000595,1052.59,2026-07-20,prepaid,delivered
OC001785,C000596,662.94,2025-10-31,prepaid,delivered
OC001786,C000596,757.92,2025-11-04,prepaid,delivered
OC001787,C000596,445.19,2025-11-24,COD,delivered
OC001788,C000596,952.91,2025-12-03,prepaid,delivered
OC001789,C000597,223.34,2026-04-27,prepaid,delivered
OC001790,C000597,873.89,2026-07-13,prepaid,delivered
OC001791,C000599,1110.38,2026-06-20,COD,delivered
OC001792,C000599,550.16,2026-07-01,prepaid,delivered
OC001793,C000599,1239.14,2026-07-25,prepaid,delivered
OC001794,C000600,879.47,2026-03-15,COD,refused
OC001795,C000600,847.46,2026-03-24,COD,delivered
OC001796,C000600,717.73,2026-03-27,prepaid,delivered
OC001797,C000600,994.88,2026-04-05,COD,delivered
OC001798,C000600,1354.19,2026-04-16,prepaid,delivered
OC001799,C000602,912.66,2026-04-06,prepaid,delivered
OC001800,C000602,1098.58,2026-05-29,COD,delivered
OC001801,C000602,744.63,2026-06-03,prepaid,delivered
OC001802,C000603,812.15,2025-12-10,prepaid,delivered
OC001803,C000603,198.08,2025-12-15,prepaid,delivered
OC001804,C000604,787.14,2026-01-12,prepaid,delivered
OC001805,C000604,1058.06,2026-03-25,COD,delivered
OC001806,C000604,700.74,2026-04-18,prepaid,delivered
OC001807,C000604,1015.82,2026-05-17,prepaid,delivered
OC001808,C000606,520.96,2026-08-26,COD,delivered
OC001809,C000608,1176.15,2026-04-04,COD,delivered
OC001810,C000608,1327.11,2026-05-06,prepaid,delivered
OC001811,C000610,1147.03,2026-04-10,prepaid,delivered
OC001812,C000610,631.95,2026-05-06,prepaid,delivered
OC001813,C000610,811.09,2026-06-04,COD,delivered
OC001814,C000610,1011.6,2026-06-07,prepaid,delivered
OC001815,C000610,383.71,2026-06-19,prepaid,delivered
OC001816,C000611,1126.15,2026-03-06,prepaid,delivered
OC001817,C000611,99.0,2026-04-07,prepaid,delivered
OC001818,C000611,459.85,2026-04-28,prepaid,delivered
OC001819,C000613,893.08,2026-07-16,prepaid,delivered
OC001820,C000614,372.88,2026-08-06,prepaid,delivered
OC001821,C000615,874.79,2025-09-05,prepaid,delivered
OC001822,C000615,1292.31,2025-10-21,prepaid,delivered
OC001823,C000615,133.52,2025-11-03,prepaid,delivered
OC001824,C000616,746.2,2026-02-28,COD,delivered
OC001825,C000616,333.59,2026-03-29,prepaid,delivered
OC001826,C000616,525.46,2026-04-26,prepaid,delivered
OC001827,C000616,1619.79,2026-08-06,prepaid,delivered
OC001828,C000617,994.36,2025-12-01,COD,delivered
OC001829,C000617,99.0,2025-12-23,prepaid,delivered
OC001830,C000618,1495.09,2025-11-07,COD,delivered
OC001831,C000618,99.0,2025-11-17,prepaid,delivered
OC001832,C000619,99.0,2026-03-31,prepaid,delivered
OC001833,C000619,654.88,2026-05-24,prepaid,delivered
OC001834,C000619,1275.1,2026-08-26,COD,delivered
OC001835,C000620,893.36,2025-11-28,prepaid,delivered
OC001836,C000620,517.15,2025-12-02,prepaid,delivered
OC001837,C000620,689.86,2026-03-13,prepaid,delivered
OC001838,C000620,985.36,2026-03-16,COD,delivered
OC001839,C000621,320.75,2026-02-11,prepaid,delivered
OC001840,C000621,746.55,2026-03-04,COD,delivered
OC001841,C000621,711.84,2026-03-17,prepaid,delivered
OC001842,C000621,573.92,2026-04-26,COD,delivered
OC001843,C000621,570.76,2026-06-14,prepaid,delivered
